HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458335.64130,2018-08-05.1362971,bl,1.44,17.665,17.168,0.139,0.493,0.062,g
2458335.64252,2018-08-05.1375143,bl,1.46,17.663,17.318,0.159,0.429,0.062,g
2458335.81954,2018-08-05.3145318,bh,1.38,16.770,>16.770,99.990,0.543,0.150,V
2458335.82081,2018-08-05.3158012,bh,1.46,16.818,>16.818,99.990,0.521,0.144,V
2458335.82208,2018-08-05.3170767,bh,1.45,16.937,16.626,0.165,0.858,0.129,V
2458336.59983,2018-08-06.0948093,bl,1.46,17.548,17.338,0.181,0.422,0.070,g
2458336.60105,2018-08-06.0960346,bl,1.48,17.635,17.520,0.197,0.357,0.064,g
2458336.60227,2018-08-06.0972519,bl,1.47,17.697,17.197,0.138,0.480,0.061,g
2458336.91881,2018-08-06.4137918,bd,1.72,16.981,16.937,0.211,0.644,0.124,V
2458336.92009,2018-08-06.4150660,bd,2.08,17.025,16.770,0.173,0.751,0.119,V
2458336.92137,2018-08-06.4163542,bd,1.77,16.988,>16.988,99.990,0.411,0.123,V
2458338.61877,2018-08-08.1137347,bt,2.05,16.361,>16.361,99.990,0.072,0.207,g
2458338.61999,2018-08-08.1149503,bt,2.02,16.405,>16.405,99.990,0.391,0.199,g
2458338.62120,2018-08-08.1161667,bt,1.99,16.657,>16.657,99.990,0.325,0.158,g
2458338.83847,2018-08-08.3334351,bt,1.49,17.466,17.282,0.185,0.444,0.075,g
2458338.83969,2018-08-08.3346548,bt,1.56,17.374,17.278,0.201,0.446,0.082,g
2458338.84091,2018-08-08.3358710,bt,1.50,17.525,17.100,0.148,0.525,0.071,g
2458339.39457,2018-08-08.8895317,bp,1.58,17.788,17.489,0.166,0.367,0.056,g
2458339.39578,2018-08-08.8907423,bp,1.55,17.608,16.888,0.113,0.638,0.066,g
2458339.39700,2018-08-08.8919539,bp,1.67,17.748,17.076,0.118,0.537,0.058,g
2458339.73763,2018-08-09.2325856,bl,2.09,17.446,17.020,0.148,0.565,0.076,g
2458339.73885,2018-08-09.2338063,bl,2.06,17.419,17.098,0.163,0.526,0.078,g
2458339.74007,2018-08-09.2350276,bl,2.08,17.428,>17.428,99.990,0.371,0.078,g
2458340.39152,2018-08-09.8864711,bp,1.64,17.650,17.336,0.164,0.422,0.063,g
2458340.39283,2018-08-09.8877835,bp,1.57,17.741,17.139,0.126,0.506,0.058,g
2458340.39404,2018-08-09.8889958,bp,1.59,17.711,17.229,0.141,0.466,0.060,g
2458340.80282,2018-08-10.2977766,bh,1.49,16.861,>16.861,99.990,0.604,0.138,V
2458340.80409,2018-08-10.2990444,bh,1.38,16.780,16.524,0.173,0.942,0.149,V
2458340.80537,2018-08-10.3003231,bh,1.44,16.743,16.709,0.212,0.795,0.154,V
2458341.77372,2018-08-11.2686587,bl,1.49,17.668,17.451,0.180,0.380,0.062,g
2458341.77493,2018-08-11.2698792,bl,1.47,17.609,17.100,0.137,0.525,0.066,g
2458341.77615,2018-08-11.2710944,bl,1.51,17.654,17.042,0.125,0.553,0.063,g
2458342.39242,2018-08-11.8873620,bp,2.28,99.990,99.990,99.990,99.990,99.990,g
2458342.39363,2018-08-11.8885758,bp,2.30,16.145,>16.145,99.990,0.462,0.253,g
2458342.39486,2018-08-11.8897949,bp,2.29,99.990,99.990,99.990,99.990,99.990,g
2458342.60159,2018-08-12.0965306,bl,1.45,17.554,17.425,0.195,0.389,0.069,g
2458342.60281,2018-08-12.0977505,bl,1.45,17.580,17.254,0.162,0.455,0.067,g
2458342.60402,2018-08-12.0989597,bl,1.43,17.431,17.126,0.165,0.513,0.077,g
2458343.58023,2018-08-13.0751711,bh,1.47,16.544,>16.544,99.990,0.921,0.185,V
2458343.58149,2018-08-13.0764348,bh,1.47,16.672,16.514,0.189,0.951,0.164,V
2458343.58276,2018-08-13.0776976,bh,1.49,16.765,>16.765,99.990,0.555,0.151,V
2458344.57657,2018-08-14.0715050,bl,1.52,17.476,16.939,0.134,0.608,0.074,g
2458344.57778,2018-08-14.0727236,bl,1.45,17.633,17.430,0.182,0.387,0.064,g
2458344.57900,2018-08-14.0739395,bl,1.49,17.517,17.372,0.192,0.408,0.071,g
2458345.00699,2018-08-14.5019327,bd,1.46,16.919,16.843,0.204,0.703,0.131,V
2458345.00826,2018-08-14.5032018,bd,1.46,17.015,16.981,0.213,0.619,0.120,V
2458345.00954,2018-08-14.5044798,bd,1.45,17.097,>17.097,99.990,0.547,0.111,V
2458345.37143,2018-08-14.8663739,bp,1.46,99.990,99.990,99.990,99.990,99.990,g
2458345.37265,2018-08-14.8675899,bp,1.50,99.990,99.990,99.990,99.990,99.990,g
2458345.37386,2018-08-14.8687996,bp,1.52,99.990,99.990,99.990,99.990,99.990,g
2458345.72974,2018-08-15.2246773,bl,1.48,17.608,16.984,0.123,0.584,0.066,g
2458345.73095,2018-08-15.2258875,bl,1.55,17.657,17.492,0.188,0.366,0.063,g
2458345.73217,2018-08-15.2271055,bl,1.50,17.797,17.340,0.144,0.421,0.055,g
2458346.31291,2018-08-15.8078542,bp,1.52,99.990,99.990,99.990,99.990,99.990,g
2458346.31412,2018-08-15.8090644,bp,1.59,17.506,17.278,0.178,0.446,0.072,g
2458346.31532,2018-08-15.8102672,bp,1.47,17.459,17.273,0.185,0.447,0.075,g
2458346.62702,2018-08-16.1219628,bt,2.25,16.888,>16.888,99.990,0.283,0.128,g
2458346.62823,2018-08-16.1231791,bt,2.24,16.889,>16.889,99.990,0.391,0.128,g
2458346.62945,2018-08-16.1244002,bt,2.22,16.820,>16.820,99.990,0.394,0.136,g
2458347.84272,2018-08-17.3376662,bd,1.47,16.932,16.642,0.168,0.845,0.129,V
2458347.84399,2018-08-17.3389402,bd,1.46,17.053,16.764,0.168,0.756,0.116,V
2458348.30659,2018-08-17.8015457,bp,1.64,99.990,99.990,99.990,99.990,99.990,g
2458348.30782,2018-08-17.8027648,bp,1.56,99.990,99.990,99.990,99.990,99.990,g
2458348.30902,2018-08-17.8039693,bp,1.61,17.186,17.100,0.203,0.525,0.097,g
2458348.60873,2018-08-18.1036870,bt,1.72,16.071,>16.071,99.990,0.503,0.271,g
2458348.60995,2018-08-18.1049056,bt,1.68,16.293,>16.293,99.990,0.190,0.221,g
2458348.93365,2018-08-18.4286077,bd,1.45,17.048,16.384,0.119,1.072,0.116,V
2458348.93492,2018-08-18.4298825,bd,1.39,17.187,17.162,0.214,0.523,0.102,V
2458348.93620,2018-08-18.4311584,bd,1.47,17.166,16.986,0.186,0.616,0.104,V
2458349.55990,2018-08-19.0548607,bl,2.02,16.930,>16.930,99.990,0.445,0.123,g
2458349.56111,2018-08-19.0560722,bl,2.00,16.793,>16.793,99.990,0.540,0.139,g
2458349.56234,2018-08-19.0572950,bl,1.99,17.029,>17.029,99.990,0.273,0.112,g
2458349.75813,2018-08-19.2530887,bl,2.21,17.239,>17.239,99.990,0.430,0.092,g
2458349.75934,2018-08-19.2543052,bl,2.27,17.320,17.159,0.189,0.497,0.086,g
2458349.76056,2018-08-19.2555204,bl,2.28,17.386,>17.386,99.990,0.371,0.081,g
2458350.62352,2018-08-20.1184883,bl,1.49,16.955,>16.955,99.990,0.407,0.120,g
2458350.62474,2018-08-20.1197079,bl,1.46,16.936,>16.936,99.990,0.359,0.122,g
2458350.62596,2018-08-20.1209263,bl,1.48,17.018,>17.018,99.990,0.355,0.113,g
2458351.54893,2018-08-21.0439148,bh,1.35,16.322,>16.322,99.990,0.713,0.227,V
2458351.55022,2018-08-21.0451956,bh,1.44,16.311,>16.311,99.990,0.763,0.229,V
2458351.55150,2018-08-21.0464707,bh,1.36,16.354,>16.354,99.990,0.296,0.220,V
2458351.89852,2018-08-21.3934978,bt,1.48,17.164,16.994,0.187,0.579,0.099,g
2458351.89974,2018-08-21.3947168,bt,1.51,17.144,16.958,0.185,0.598,0.101,g
2458351.90097,2018-08-21.3959462,bt,1.56,17.132,16.958,0.187,0.598,0.102,g
2458352.29658,2018-08-21.7915641,bp,2.30,16.209,>16.209,99.990,0.887,0.239,g
2458352.29779,2018-08-21.7927784,bp,2.27,16.293,>16.293,99.990,0.087,0.221,g
2458352.29901,2018-08-21.7939983,bp,2.26,16.329,>16.329,99.990,0.150,0.214,g
2458352.68948,2018-08-22.1844799,bt,1.50,16.115,>16.115,99.990,0.748,0.260,g
2458352.69070,2018-08-22.1856891,bt,1.48,16.009,>16.009,99.990,1.236,0.287,g
2458352.69190,2018-08-22.1869027,bt,1.44,15.940,>15.940,99.990,0.144,0.306,g
2458353.29365,2018-08-22.7886461,bp,1.60,16.454,>16.454,99.990,0.525,0.190,g
2458353.29486,2018-08-22.7898554,bp,1.65,16.352,>16.352,99.990,-0.126,0.209,g
2458353.29608,2018-08-22.7910752,bp,1.53,16.405,>16.405,99.990,0.395,0.199,g
2458354.29067,2018-08-23.7856849,bp,1.57,16.121,>16.121,99.990,0.539,0.259,g
2458354.29189,2018-08-23.7869037,bp,1.53,16.238,>16.238,99.990,0.313,0.232,g
2458354.29309,2018-08-23.7881075,bp,1.67,16.226,>16.226,99.990,0.769,0.235,g
2458354.65017,2018-08-24.1451937,bl,1.64,16.342,>16.342,99.990,0.126,0.211,g
2458354.65139,2018-08-24.1464099,bl,1.67,16.408,>16.408,99.990,-0.156,0.199,g
2458354.65261,2018-08-24.1476261,bl,1.97,16.310,>16.310,99.990,0.558,0.217,g
2458355.28723,2018-08-24.7822567,bp,2.34,15.676,>15.676,99.990,0.728,0.390,g
2458355.28845,2018-08-24.7834708,bp,2.19,15.886,>15.886,99.990,-0.006,0.321,g
2458355.28965,2018-08-24.7846799,bp,2.27,15.856,>15.856,99.990,-0.215,0.330,g
2458356.65844,2018-08-26.1534925,bh,1.38,15.706,>15.706,99.990,0.732,0.400,V
2458356.65971,2018-08-26.1547615,bh,1.40,15.723,>15.723,99.990,0.793,0.394,V
2458356.66099,2018-08-26.1560388,bh,1.49,15.881,>15.881,99.990,0.979,0.341,V
2458357.61082,2018-08-27.1058859,bl,1.43,16.091,>16.091,99.990,-0.156,0.266,g
2458357.61204,2018-08-27.1071021,bl,1.57,16.063,>16.063,99.990,0.587,0.273,g
2458357.61326,2018-08-27.1083219,bl,1.56,16.205,>16.205,99.990,-0.064,0.239,g
2458359.44358,2018-08-28.9386836,bp,1.59,16.377,>16.377,99.990,0.359,0.204,g
2458359.44480,2018-08-28.9399001,bp,1.53,16.528,>16.528,99.990,0.253,0.178,g
2458359.44600,2018-08-28.9411004,bp,1.66,16.354,>16.354,99.990,0.398,0.209,g
2458360.44311,2018-08-29.9382350,bp,1.47,16.596,>16.596,99.990,0.256,0.167,g
2458360.44431,2018-08-29.9394386,bp,1.53,16.700,>16.700,99.990,0.603,0.152,g
2458361.96943,2018-08-31.4645868,bd,1.40,16.644,>16.644,99.990,0.613,0.169,V
2458361.97071,2018-08-31.4658693,bd,1.45,16.770,16.459,0.165,1.000,0.150,V
2458361.97199,2018-08-31.4671527,bd,1.47,16.720,>16.720,99.990,0.664,0.157,V
2458362.32987,2018-08-31.8250395,bp,1.56,17.596,17.259,0.161,0.453,0.066,g
2458362.33109,2018-08-31.8262528,bp,1.46,17.281,16.927,0.158,0.615,0.089,g
2458362.33229,2018-08-31.8274645,bp,1.48,17.040,>17.040,99.990,0.242,0.111,g
2458362.76290,2018-09-01.2580863,bt,1.55,16.999,>16.999,99.990,0.353,0.115,g
2458362.76412,2018-09-01.2593048,bt,1.53,17.124,>17.124,99.990,0.388,0.103,g
2458362.76535,2018-09-01.2605303,bt,1.56,16.902,>16.902,99.990,0.593,0.126,g
2458363.73555,2018-09-02.2307578,bl,1.45,16.984,>16.984,99.990,0.366,0.117,g
2458363.73677,2018-09-02.2319740,bl,1.45,17.026,>17.026,99.990,0.385,0.112,g
2458363.73799,2018-09-02.2331958,bl,1.48,16.975,>16.975,99.990,0.374,0.118,g
2458364.66939,2018-09-03.1646158,bl,2.37,99.990,99.990,99.990,99.990,99.990,g
2458364.67060,2018-09-03.1658366,bl,2.39,99.990,99.990,99.990,99.990,99.990,g
2458364.67182,2018-09-03.1670517,bl,2.41,99.990,99.990,99.990,99.990,99.990,g
2458365.33724,2018-09-03.8324937,bp,1.52,17.679,17.001,0.117,0.575,0.062,g
2458365.33850,2018-09-03.8337557,bp,1.53,17.631,17.145,0.140,0.503,0.064,g
2458365.33979,2018-09-03.8350465,bp,1.54,17.620,17.342,0.170,0.420,0.065,g
2458365.62082,2018-09-04.1160802,bl,1.47,17.630,17.433,0.183,0.386,0.064,g
2458365.62204,2018-09-04.1172964,bl,1.45,17.650,16.929,0.113,0.614,0.063,g
2458365.62325,2018-09-04.1185150,bl,1.46,17.622,17.125,0.139,0.512,0.065,g
2458366.33483,2018-09-04.8301101,bp,1.53,17.231,17.137,0.201,0.507,0.093,g
2458366.33610,2018-09-04.8313854,bp,1.55,17.303,17.275,0.214,0.447,0.087,g
2458366.33774,2018-09-04.8330156,bp,1.52,17.477,17.094,0.154,0.528,0.074,g
2458366.66595,2018-09-05.1612364,bl,1.46,17.492,16.654,0.101,0.792,0.073,g
2458366.66717,2018-09-05.1624620,bl,1.41,17.707,17.408,0.166,0.395,0.060,g
2458366.66839,2018-09-05.1636792,bl,1.46,17.505,16.960,0.133,0.597,0.072,g
2458367.69610,2018-09-06.2304912,bl,1.56,17.344,17.091,0.174,0.529,0.084,g
2458367.69610,2018-09-06.2317108,bl,1.52,17.462,17.340,0.196,0.421,0.075,g
2458367.69610,2018-09-06.2329291,bl,1.54,17.516,>17.516,99.990,0.355,0.072,g
2458369.76590,2018-09-08.2612971,bd,1.56,17.000,16.829,0.187,0.711,0.122,V
2458369.76718,2018-09-08.2625731,bd,1.65,17.016,16.543,0.142,0.926,0.120,V
2458369.76845,2018-09-08.2638473,bd,1.61,17.059,16.889,0.187,0.674,0.115,V
2458370.48870,2018-09-08.9841238,bh,1.50,16.836,16.550,0.168,0.920,0.141,V
2458370.48996,2018-09-08.9853859,bh,1.44,16.968,>16.968,99.990,0.503,0.125,V
2458370.49122,2018-09-08.9866496,bh,1.44,16.741,>16.741,99.990,0.703,0.154,V
2458371.27486,2018-09-09.7703107,bp,1.55,17.443,16.670,0.107,0.780,0.077,g
2458371.27607,2018-09-09.7715285,bp,1.54,99.990,99.990,99.990,99.990,99.990,g
2458371.27728,2018-09-09.7727329,bp,1.58,17.425,16.968,0.144,0.592,0.078,g
2458372.45598,2018-09-10.9514703,bp,2.14,17.437,17.157,0.169,0.498,0.077,g
2458372.45719,2018-09-10.9526813,bp,2.15,17.451,17.282,0.188,0.444,0.076,g
2458372.45839,2018-09-10.9538828,bp,2.15,17.342,17.289,0.209,0.441,0.084,g
2458372.83090,2018-09-11.3264218,bt,2.08,17.353,17.249,0.199,0.458,0.083,g
2458372.83213,2018-09-11.3276428,bt,2.08,17.271,17.205,0.206,0.477,0.090,g
2458372.83334,2018-09-11.3288531,bt,2.08,17.241,16.983,0.173,0.585,0.092,g
2458373.48203,2018-09-11.9775646,bh,1.45,15.679,>15.679,99.990,0.684,0.411,V
2458373.48330,2018-09-11.9788400,bh,1.35,15.811,>15.811,99.990,0.691,0.363,V
2458373.48461,2018-09-11.9801520,bh,1.39,16.071,>16.071,99.990,0.336,0.286,V
2458373.67153,2018-09-12.1670792,bh,1.59,16.923,16.516,0.151,0.950,0.131,V
2458373.67281,2018-09-12.1683570,bh,1.60,17.026,>17.026,99.990,0.513,0.119,V
2458373.67410,2018-09-12.1696452,bh,1.66,17.056,>17.056,99.990,0.428,0.115,V
2458374.60903,2018-09-13.1046215,bl,2.06,17.243,>17.243,99.990,0.418,0.092,g
2458374.61024,2018-09-13.1058303,bl,2.05,17.021,>17.021,99.990,0.544,0.113,g
2458374.61146,2018-09-13.1070430,bl,1.61,15.170,>15.170,99.990,1.177,0.621,g
2458375.47879,2018-09-13.9744181,bh,1.37,15.944,>15.944,99.990,0.787,0.322,V
2458375.48006,2018-09-13.9756848,bh,1.34,16.114,>16.114,99.990,0.306,0.275,V
2458375.48133,2018-09-13.9769586,bh,1.39,16.330,>16.330,99.990,0.607,0.225,V
2458376.23235,2018-09-14.7280043,bp,2.02,15.269,>15.269,99.990,0.314,0.567,g
2458376.23357,2018-09-14.7292252,bp,2.02,15.783,>15.783,99.990,0.461,0.353,g
2458376.44183,2018-09-14.9374961,bp,1.56,16.565,>16.565,99.990,0.592,0.172,g
2458376.44305,2018-09-14.9387173,bp,1.61,16.460,>16.460,99.990,0.200,0.189,g
2458376.89265,2018-09-15.3883418,bd,1.46,16.759,16.499,0.172,0.964,0.152,V
2458376.89393,2018-09-15.3896103,bd,1.44,16.894,16.394,0.138,1.062,0.134,V
2458376.89520,2018-09-15.3908879,bd,1.44,16.865,16.714,0.191,0.791,0.138,V
2458378.49113,2018-09-16.9868886,bl,1.56,16.916,>16.916,99.990,0.355,0.124,g
2458378.49235,2018-09-16.9881077,bl,1.45,16.922,>16.922,99.990,0.367,0.124,g
2458378.49357,2018-09-16.9893287,bl,1.55,17.014,>17.014,99.990,0.258,0.114,g
2458378.89574,2018-09-17.3915196,bd,1.41,17.048,16.652,0.152,0.838,0.116,V
2458378.89701,2018-09-17.3927925,bd,1.45,17.033,16.627,0.151,0.858,0.118,V
2458378.89829,2018-09-17.3940678,bd,1.43,16.921,16.726,0.183,0.783,0.131,V
2458383.89195,2018-09-22.3879777,bd,1.55,15.701,>15.701,99.990,0.751,0.402,V
2458383.89323,2018-09-22.3892547,bd,1.60,15.768,>15.768,99.990,0.735,0.378,V
2458383.89450,2018-09-22.3905303,bd,1.64,15.760,>15.760,99.990,0.977,0.381,V
2458385.67752,2018-09-24.1736401,bh,1.42,15.743,>15.743,99.990,0.753,0.387,V
2458385.67878,2018-09-24.1749120,bh,1.53,15.719,>15.719,99.990,0.537,0.396,V
2458385.68007,2018-09-24.1761987,bh,1.43,15.616,>15.616,99.990,1.235,0.435,V
2458389.30666,2018-09-27.8029997,bp,2.12,17.039,>17.039,99.990,0.324,0.111,g
2458389.30929,2018-09-27.8056232,bp,2.13,16.969,>16.969,99.990,0.350,0.118,g
2458389.69199,2018-09-28.1883496,bl,1.71,99.990,99.990,99.990,99.990,99.990,g
2458390.72129,2018-09-29.2177113,bt,1.52,17.004,>17.004,99.990,0.476,0.115,g
2458390.72252,2018-09-29.2189348,bt,1.48,16.916,>16.916,99.990,0.422,0.124,g
2458390.72373,2018-09-29.2201582,bt,1.60,16.905,>16.905,99.990,0.475,0.126,g
2458392.69931,2018-10-01.1958630,bt,1.59,17.483,17.095,0.153,0.528,0.074,g
2458392.70055,2018-10-01.1970993,bt,1.56,17.453,17.133,0.163,0.509,0.076,g
2458392.70177,2018-10-01.1983206,bt,1.58,17.425,17.417,0.218,0.392,0.078,g
2458394.67076,2018-10-03.1674293,bl,1.44,17.168,>17.168,99.990,0.255,0.099,g
2458394.67197,2018-10-03.1686458,bl,1.45,17.096,>17.096,99.990,0.499,0.105,g
2458394.67319,2018-10-03.1698606,bl,1.43,17.155,>17.155,99.990,0.475,0.100,g
2458396.84779,2018-10-05.3446108,bd,1.69,16.632,>16.632,99.990,0.556,0.171,V
2458396.84906,2018-10-05.3458820,bd,1.62,16.590,>16.590,99.990,0.370,0.177,V
2458396.85033,2018-10-05.3471446,bd,1.62,16.654,>16.654,99.990,0.823,0.167,V
2458398.29692,2018-10-06.7938287,bp,1.55,17.738,17.292,0.146,0.439,0.058,g
2458398.29813,2018-10-06.7950465,bp,1.53,17.647,17.099,0.132,0.525,0.063,g
2458398.29935,2018-10-06.7962546,bp,1.53,17.598,17.091,0.137,0.529,0.066,g
2458401.35583,2018-10-09.8529546,bp,1.56,17.324,17.231,0.201,0.465,0.085,g
2458401.35704,2018-10-09.8541560,bp,1.56,17.306,17.059,0.175,0.545,0.087,g
2458401.35824,2018-10-09.8553619,bp,1.53,17.454,17.319,0.193,0.429,0.076,g
2458405.28692,2018-10-13.7843312,bp,1.65,15.314,>15.314,99.990,-0.194,0.544,g
2458405.28812,2018-10-13.7855357,bp,1.66,15.384,>15.384,99.990,0.351,0.510,g
2458405.28934,2018-10-13.7867488,bp,1.70,15.096,>15.096,99.990,-0.133,0.665,g
2458406.26503,2018-10-14.7625158,bp,2.18,17.168,>17.168,99.990,0.426,0.099,g
2458406.26688,2018-10-14.7643658,bp,2.17,17.101,17.092,0.217,0.529,0.105,g
2458406.56139,2018-10-15.0588969,bl,1.45,17.293,17.265,0.214,0.451,0.088,g
2458406.56261,2018-10-15.0601223,bl,1.51,17.437,>17.437,99.990,0.335,0.077,g
2458406.56384,2018-10-15.0613517,bl,1.47,17.191,>17.191,99.990,0.403,0.097,g
2458409.35787,2018-10-17.8555887,bp,2.18,16.621,>16.621,99.990,0.467,0.163,g
2458409.35908,2018-10-17.8567981,bp,2.17,16.526,>16.526,99.990,0.472,0.178,g
2458409.36030,2018-10-17.8580155,bp,2.20,16.614,>16.614,99.990,0.511,0.164,g
2458412.38235,2018-10-20.8803115,bp,1.98,15.849,>15.849,99.990,1.152,0.332,g
2458412.38359,2018-10-20.8815511,bp,1.99,15.955,>15.955,99.990,-0.245,0.301,g
2458413.26188,2018-10-21.7599055,bp,2.07,16.305,>16.305,99.990,0.448,0.218,g
2458413.77051,2018-10-22.2685783,bd,1.46,16.436,>16.436,99.990,0.775,0.204,V
2458413.77179,2018-10-22.2698603,bd,1.51,16.420,>16.420,99.990,0.801,0.208,V
2458413.77307,2018-10-22.2711354,bd,1.49,16.309,>16.309,99.990,0.299,0.230,V
2458414.60621,2018-10-23.1043422,bl,1.57,16.038,>16.038,99.990,0.405,0.279,g
2458414.60743,2018-10-23.1055652,bl,1.49,16.049,>16.049,99.990,0.461,0.276,g
2458414.60865,2018-10-23.1067804,bl,1.49,15.935,>15.935,99.990,0.719,0.307,g
2458415.34623,2018-10-23.8444195,bp,1.66,15.964,>15.964,99.990,0.211,0.299,g
2458415.34744,2018-10-23.8456265,bp,1.53,15.901,>15.901,99.990,-0.538,0.317,g
2458415.34865,2018-10-23.8468416,bp,1.68,16.011,>16.011,99.990,-0.217,0.286,g
2458416.59209,2018-10-25.0903871,bl,1.50,15.901,>15.901,99.990,0.277,0.317,g
2458416.59331,2018-10-25.0916091,bl,1.52,15.715,>15.715,99.990,-0.360,0.376,g
2458416.59453,2018-10-25.0928276,bl,1.54,15.761,>15.761,99.990,-0.342,0.360,g
2458416.79792,2018-10-25.2962285,bd,1.43,16.326,>16.326,99.990,0.454,0.226,V
2458416.79919,2018-10-25.2975041,bd,1.42,16.366,>16.366,99.990,0.227,0.218,V
2458416.80046,2018-10-25.2987737,bd,1.45,16.403,>16.403,99.990,0.608,0.211,V
2458417.33273,2018-10-25.8310939,bp,1.57,15.914,>15.914,99.990,0.180,0.313,g
2458417.33395,2018-10-25.8323103,bp,1.55,15.957,>15.957,99.990,0.614,0.301,g
2458417.33519,2018-10-25.8335467,bp,1.55,15.849,>15.849,99.990,0.014,0.332,g
2458417.59237,2018-10-26.0907466,bl,1.48,16.211,>16.211,99.990,0.319,0.238,g
2458417.59359,2018-10-26.0919650,bl,1.48,16.285,>16.285,99.990,0.120,0.222,g
2458417.59480,2018-10-26.0931800,bl,1.55,16.198,>16.198,99.990,0.437,0.241,g
2458418.28888,2018-10-26.7873078,bp,1.64,17.167,>17.167,99.990,0.367,0.099,g
2458418.29009,2018-10-26.7885265,bp,1.66,17.026,>17.026,99.990,0.505,0.112,g
2458418.29131,2018-10-26.7897443,bp,1.66,17.077,>17.077,99.990,0.467,0.107,g
2458424.31485,2018-11-01.8137822,bp,2.10,17.534,17.152,0.154,0.501,0.070,g
2458424.31605,2018-11-01.8149920,bp,1.52,17.416,17.270,0.191,0.449,0.078,g
2458427.75659,2018-11-05.2558165,bd,1.54,17.072,>17.072,99.990,0.568,0.114,V
2458427.75785,2018-11-05.2570868,bd,1.56,17.043,16.993,0.209,0.611,0.117,V
2458427.75913,2018-11-05.2583612,bd,1.52,16.993,16.790,0.182,0.738,0.122,V
2458428.66535,2018-11-06.1646621,bt,1.61,17.366,17.339,0.214,0.421,0.082,g
2458428.66656,2018-11-06.1658731,bt,1.66,17.263,>17.263,99.990,0.335,0.090,g
2458428.66777,2018-11-06.1670891,bt,1.67,17.285,>17.285,99.990,0.439,0.089,g
2458430.75965,2018-11-08.2591481,bd,1.45,17.086,16.688,0.152,0.810,0.112,V
2458430.76093,2018-11-08.2604215,bd,1.45,16.999,>16.999,99.990,0.487,0.122,V
2458430.76219,2018-11-08.2616868,bd,1.50,16.966,16.481,0.140,0.980,0.125,V
2458431.74392,2018-11-09.2434913,bd,1.42,17.193,16.688,0.138,0.810,0.102,V
2458431.74519,2018-11-09.2447725,bd,1.45,17.013,16.888,0.195,0.675,0.120,V
2458431.74646,2018-11-09.2460370,bd,1.43,17.020,16.921,0.200,0.654,0.119,V
2458432.74769,2018-11-10.24735,bd,1.47,17.094,16.921,0.187,0.654,0.112,V
2458432.74895,2018-11-10.2486127,bd,1.39,17.020,16.494,0.135,0.969,0.119,V
2458432.75021,2018-11-10.2498782,bd,1.44,17.019,16.919,0.200,0.655,0.120,V
2458434.54428,2018-11-12.0441004,bH,1.62,17.181,16.938,0.175,0.609,0.097,g
2458434.54555,2018-11-12.0453693,bH,1.65,17.221,>17.221,99.990,0.363,0.094,g
2458434.54682,2018-11-12.0466438,bH,1.75,17.100,>17.100,99.990,0.465,0.105,g
2458435.73893,2018-11-13.2388562,bd,1.43,17.066,16.663,0.151,0.829,0.114,V
2458435.74021,2018-11-13.2401328,bd,1.47,16.869,16.813,0.208,0.722,0.137,V
2458435.74148,2018-11-13.2414025,bd,1.48,16.952,16.507,0.145,0.958,0.127,V
2458437.55079,2018-11-15.0508758,bl,2.08,16.645,>16.645,99.990,0.440,0.160,g
2458437.55201,2018-11-15.0520936,bl,2.06,16.715,>16.715,99.990,0.138,0.150,g
2458437.55322,2018-11-15.0533091,bl,2.10,16.631,>16.631,99.990,0.591,0.162,g
2458438.27325,2018-11-15.7733953,bp,2.49,99.990,99.990,99.990,99.990,99.990,g
2458438.27446,2018-11-15.7746016,bp,2.50,99.990,99.990,99.990,99.990,99.990,g
2458439.63463,2018-11-17.1348932,bt,1.54,15.741,>15.741,99.990,0.982,0.367,g
2458439.63585,2018-11-17.1361145,bt,1.54,15.472,>15.472,99.990,-0.028,0.470,g
2458439.63708,2018-11-17.1373410,bt,1.49,15.820,>15.820,99.990,0.098,0.341,g
2458441.71844,2018-11-19.2188835,bd,1.74,16.528,>16.528,99.990,0.431,0.188,V
2458441.71971,2018-11-19.2201619,bd,1.98,16.596,>16.596,99.990,0.873,0.176,V
2458441.72099,2018-11-19.2214369,bd,1.77,16.432,>16.432,99.990,0.522,0.205,V
2458442.52165,2018-11-20.0221746,bH,1.53,16.217,>16.217,99.990,0.723,0.237,g
2458442.52294,2018-11-20.0234524,bH,1.52,16.291,>16.291,99.990,0.491,0.221,g
2458442.52420,2018-11-20.0247179,bH,1.49,16.288,>16.288,99.990,0.700,0.222,g
2458443.62957,2018-11-21.1301796,bt,1.55,16.512,>16.512,99.990,-0.043,0.180,g
2458443.63079,2018-11-21.1313979,bt,1.52,16.404,>16.404,99.990,0.246,0.199,g
2458443.63202,2018-11-21.1326230,bt,1.55,16.421,>16.421,99.990,0.568,0.196,g
2458444.62573,2018-11-22.1264268,bt,1.58,16.115,>16.115,99.990,0.276,0.260,g
2458444.62695,2018-11-22.1276459,bt,1.48,16.238,>16.238,99.990,0.131,0.232,g
2458444.62818,2018-11-22.1288783,bt,1.50,16.252,>16.252,99.990,0.166,0.229,g
2458445.73443,2018-11-23.2352128,bd,1.38,16.381,>16.381,99.990,0.250,0.215,V
2458445.73569,2018-11-23.2364785,bd,1.41,16.205,>16.205,99.990,0.797,0.253,V
