HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459750.58604,2022-06-20.0855427,bi,1.61,14.173,>14.173,99.990,-2.041,1.556,g
2459750.58728,2022-06-20.0867820,bi,1.51,99.990,99.990,99.990,99.990,99.990,g
2459751.81479,2022-06-21.3143921,bA,2.34,17.466,15.697,0.043,1.910,0.075,g
2459751.81605,2022-06-21.3156508,bA,2.31,17.439,15.788,0.048,1.758,0.077,g
2459751.81730,2022-06-21.3169030,bA,2.38,17.514,15.841,0.047,1.673,0.072,g
2459753.69173,2022-06-23.1915105,bq,1.70,17.234,15.605,0.049,2.080,0.093,g
2459753.69295,2022-06-23.1927266,bq,1.76,17.266,15.709,0.052,1.890,0.091,g
2459753.69419,2022-06-23.1939725,bq,1.76,17.235,15.703,0.053,1.900,0.093,g
2459756.59382,2022-06-26.0938653,bE,1.47,15.809,15.721,0.202,1.869,0.345,g
2459756.59512,2022-06-26.0951635,bE,1.44,15.543,>15.543,99.990,1.942,0.441,g
2459756.59641,2022-06-26.0964520,bE,1.46,15.594,>15.594,99.990,1.794,0.420,g
2459756.70150,2022-06-26.2015523,bq,1.45,17.255,15.758,0.055,1.806,0.091,g
2459756.70273,2022-06-26.2027819,bq,1.48,17.220,15.606,0.049,2.078,0.094,g
2459756.70397,2022-06-26.2040236,bq,1.45,17.206,15.642,0.052,2.010,0.096,g
2459758.70023,2022-06-28.2004740,bq,1.57,17.176,15.810,0.062,1.723,0.098,g
2459758.70147,2022-06-28.2017126,bq,1.56,17.076,15.740,0.064,1.837,0.107,g
2459758.70270,2022-06-28.2029391,bq,1.55,17.163,15.768,0.060,1.789,0.099,g
2459761.77888,2022-07-01.2794016,bA,2.43,17.393,15.718,0.047,1.875,0.080,g
2459764.48416,2022-07-03.9849195,bE,1.45,17.221,15.905,0.065,1.578,0.094,g
2459764.48545,2022-07-03.9862083,bE,1.46,17.284,15.692,0.050,1.921,0.089,g
2459764.48676,2022-07-03.9875189,bE,1.44,17.205,15.746,0.057,1.827,0.095,g
2459765.29824,2022-07-04.7990747,bm,1.47,16.395,15.580,0.103,2.127,0.201,g
2459765.29947,2022-07-04.8003024,bm,1.50,16.528,15.749,0.107,1.821,0.178,g
2459765.30071,2022-07-04.8015384,bm,1.47,16.390,15.810,0.128,1.722,0.202,g
2459768.24568,2022-07-07.7467768,bm,1.48,16.140,15.774,0.156,1.781,0.254,g
2459768.24692,2022-07-07.7480197,bm,1.55,16.112,15.628,0.140,2.036,0.261,g
2459768.24816,2022-07-07.7492579,bm,1.54,16.038,15.900,0.193,1.585,0.279,g
2459770.64578,2022-07-10.1470935,bq,1.73,15.623,15.348,0.170,2.637,0.410,g
2459770.64703,2022-07-10.1483435,bq,1.57,15.709,>15.709,99.990,-3.619,0.378,g
2459770.64826,2022-07-10.1495739,bq,1.53,15.877,14.666,0.072,4.940,0.326,g
2459772.53223,2022-07-12.0337041,bi,1.42,16.000,15.846,0.190,1.665,0.289,g
2459772.53348,2022-07-12.0349561,bi,1.39,15.953,15.559,0.152,2.170,0.302,g
2459773.62323,2022-07-13.1247990,bq,1.87,15.022,>15.022,99.990,0.033,0.711,g
2459773.62446,2022-07-13.1260384,bq,1.65,14.872,14.799,0.205,4.366,0.818,g
2459773.62570,2022-07-13.1272789,bq,1.37,14.892,>14.892,99.990,3.364,0.803,g
2459775.62122,2022-07-15.1229777,bq,1.53,16.114,15.415,0.115,2.478,0.260,g
2459775.62246,2022-07-15.1242171,bq,1.55,16.312,15.962,0.159,1.496,0.217,g
2459775.62370,2022-07-15.1254496,bq,1.58,16.411,15.909,0.138,1.572,0.198,g
2459778.63453,2022-07-18.1365383,bq,2.46,16.295,15.773,0.135,1.782,0.221,g
2459778.63575,2022-07-18.1377554,bq,2.33,16.317,15.839,0.141,1.677,0.217,g
2459778.63697,2022-07-18.1389822,bq,2.29,16.589,15.685,0.095,1.931,0.169,g
2459779.26455,2022-07-18.7666093,bm,1.73,16.170,15.623,0.132,2.045,0.248,g
2459779.26586,2022-07-18.7679217,bm,1.87,15.888,15.505,0.156,2.281,0.324,g
2459779.26711,2022-07-18.7691633,bm,1.68,16.279,15.778,0.138,1.774,0.224,g
2459780.62617,2022-07-20.1283427,bq,2.09,16.743,15.757,0.088,1.808,0.146,g
2459780.62742,2022-07-20.1296001,bq,2.10,16.743,15.610,0.077,2.069,0.146,g
2459780.62864,2022-07-20.1308170,bq,2.10,16.826,15.550,0.068,2.189,0.136,g
2459782.49112,2022-07-21.9934446,bi,1.61,17.170,15.703,0.057,1.901,0.099,g
2459782.49235,2022-07-21.9946817,bi,1.59,17.209,15.635,0.051,2.022,0.095,g
2459782.49360,2022-07-21.9959245,bi,1.57,17.144,15.810,0.064,1.722,0.101,g
2459782.50033,2022-07-22.0026656,bE,1.82,17.160,15.786,0.062,1.762,0.100,g
2459782.50162,2022-07-22.0039486,bE,1.80,17.155,15.699,0.057,1.909,0.100,g
2459782.50290,2022-07-22.0052267,bE,1.86,17.169,15.757,0.059,1.808,0.099,g
2459784.47896,2022-07-23.9814574,bE,1.47,17.311,15.710,0.050,1.887,0.087,g
2459784.48025,2022-07-23.9827438,bE,1.52,17.213,15.703,0.054,1.900,0.095,g
2459784.48154,2022-07-23.9840329,bE,1.49,17.266,15.764,0.055,1.798,0.090,g
2459785.49932,2022-07-25.0018881,bi,1.41,17.153,15.706,0.058,1.895,0.100,g
2459785.50055,2022-07-25.0031229,bi,1.43,17.099,15.771,0.064,1.786,0.105,g
2459785.50180,2022-07-25.0043658,bi,1.46,17.167,15.662,0.055,1.973,0.099,g
2459787.23101,2022-07-26.7337171,bm,1.59,16.779,15.838,0.092,1.678,0.141,g
2459787.23224,2022-07-26.7349517,bm,1.60,16.741,15.817,0.093,1.711,0.146,g
2459787.23348,2022-07-26.7361876,bm,1.63,16.643,15.871,0.107,1.629,0.160,g
2459788.48895,2022-07-27.9917662,bE,1.51,17.127,15.741,0.061,1.835,0.103,g
2459788.49024,2022-07-27.9930542,bE,1.48,17.091,15.754,0.064,1.813,0.106,g
2459788.49153,2022-07-27.9943398,bE,1.52,17.045,15.704,0.064,1.898,0.111,g
2459788.50095,2022-07-28.0037619,bi,1.41,16.891,15.635,0.069,2.022,0.128,g
2459788.50219,2022-07-28.0049953,bi,1.46,16.823,15.789,0.084,1.756,0.136,g
2459788.50343,2022-07-28.0062350,bi,1.40,17.046,15.890,0.075,1.600,0.111,g
2459790.48548,2022-07-29.9884502,bi,1.56,16.707,15.745,0.090,1.827,0.151,g
2459790.48672,2022-07-29.9896909,bi,1.51,16.560,15.782,0.107,1.766,0.173,g
2459790.48797,2022-07-29.9909313,bi,1.50,16.750,15.700,0.083,1.905,0.145,g
2459792.46362,2022-07-31.9667372,bE,1.66,15.729,>15.729,99.990,1.651,0.371,g
2459792.46491,2022-07-31.9680282,bE,1.77,15.832,15.691,0.192,1.922,0.338,g
2459792.46620,2022-07-31.9693112,bE,1.66,16.003,15.919,0.203,1.558,0.288,g
2459795.46861,2022-08-03.9719420,bE,1.43,16.709,15.992,0.113,1.456,0.151,g
2459795.46990,2022-08-03.9732354,bE,1.51,16.677,15.674,0.087,1.952,0.155,g
2459795.47118,2022-08-03.9745156,bE,1.45,16.801,15.714,0.080,1.882,0.138,g
2459797.46128,2022-08-05.9647525,bi,1.54,16.088,15.857,0.177,1.650,0.267,g
2459797.46253,2022-08-05.9660026,bi,1.50,16.311,15.759,0.132,1.805,0.217,g
2459797.46376,2022-08-05.9672395,bi,1.48,16.172,15.676,0.139,1.947,0.247,g
2459893.99496,2022-11-10.4987956,bq,1.72,15.535,>15.535,99.990,1.470,0.444,g
2459893.99621,2022-11-10.5000491,bq,1.62,16.079,>16.079,99.990,-0.363,0.269,g
2459893.99745,2022-11-10.5012877,bq,1.67,15.740,15.147,0.127,3.172,0.368,g
2459895.99060,2022-11-12.4943100,bq,2.04,14.938,>14.938,99.990,1.014,0.770,g
2459895.99308,2022-11-12.4967861,bq,1.83,15.043,>15.043,99.990,1.668,0.700,g
2459907.10729,2022-11-23.6101730,bA,2.18,17.181,15.703,0.056,1.900,0.098,g
2459907.10854,2022-11-23.6114254,bA,2.18,17.165,15.712,0.057,1.885,0.099,g
2459907.10980,2022-11-23.6126815,bA,2.19,17.242,15.861,0.061,1.643,0.092,g
2459910.10514,2022-11-26.6077871,bA,2.11,17.191,15.690,0.055,1.924,0.097,g
2459910.10640,2022-11-26.6090528,bA,2.06,17.228,15.826,0.060,1.696,0.094,g
2459910.10768,2022-11-26.6103180,bA,2.09,17.326,15.757,0.052,1.807,0.085,g
2459915.10346,2022-12-01.6056802,bA,1.70,17.440,15.723,0.045,1.866,0.077,g
2459915.10471,2022-12-01.6069394,bA,1.75,17.424,15.786,0.048,1.762,0.078,g
2459915.10599,2022-12-01.6082178,bA,1.70,17.424,15.776,0.048,1.776,0.078,g
2459928.05297,2022-12-14.5540429,bA,2.19,16.351,15.640,0.114,2.014,0.210,g
2459928.05425,2022-12-14.5553166,bA,2.17,16.344,15.549,0.105,2.190,0.211,g
2459928.05551,2022-12-14.5565734,bA,2.17,16.258,15.634,0.123,2.025,0.228,g
2459933.02707,2022-12-19.5276674,bq,1.57,17.124,15.685,0.058,1.932,0.103,g
2459933.02831,2022-12-19.5289141,bq,1.59,17.102,15.708,0.061,1.893,0.105,g
2459933.02955,2022-12-19.5301525,bq,1.59,16.988,15.740,0.069,1.836,0.116,g
2459933.90416,2022-12-20.4046775,bq,1.51,99.990,99.990,99.990,99.990,99.990,g
2459933.90541,2022-12-20.4059347,bq,1.51,99.990,99.990,99.990,99.990,99.990,g
2459933.90665,2022-12-20.4071721,bq,1.56,16.315,15.653,0.122,1.991,0.221,g
2459935.02066,2022-12-21.5210777,bq,1.64,16.681,15.594,0.080,2.102,0.155,g
2459935.02190,2022-12-21.5223175,bq,1.61,16.400,15.665,0.111,1.969,0.200,g
2459935.02315,2022-12-21.5235677,bq,1.63,16.374,15.631,0.110,2.030,0.205,g
2459944.58186,2022-12-31.0813716,bm,1.72,16.707,15.563,0.076,2.162,0.151,g
2459944.58310,2022-12-31.0826149,bm,1.68,16.702,15.879,0.102,1.616,0.151,g
2459944.58434,2022-12-31.0838542,bm,1.65,16.698,15.664,0.084,1.969,0.152,g
2459955.81456,2023-01-11.3130318,bE,1.60,16.249,15.909,0.160,1.573,0.230,g
2459955.81584,2023-01-11.3143177,bE,1.53,16.175,15.629,0.133,2.034,0.246,g
2459955.81713,2023-01-11.3156048,bE,1.61,16.334,15.605,0.112,2.081,0.213,g
2459960.82251,2023-01-16.3205424,bE,1.48,16.979,15.794,0.073,1.747,0.118,g
2459960.82379,2023-01-16.3218278,bE,1.49,16.901,15.657,0.070,1.983,0.126,g
2459960.82508,2023-01-16.3231164,bE,1.44,16.915,15.841,0.081,1.674,0.125,g
2459962.84255,2023-01-18.3404011,bi,1.44,17.113,15.833,0.067,1.686,0.104,g
2459962.84379,2023-01-18.3416431,bi,1.43,17.176,15.753,0.059,1.815,0.098,g
2459965.77251,2023-01-21.2701122,bE,1.59,17.247,15.667,0.051,1.964,0.092,g
2459965.77379,2023-01-21.2714062,bE,1.54,17.158,15.719,0.058,1.873,0.100,g
2459965.77511,2023-01-21.2727126,bE,1.57,17.195,15.822,0.062,1.704,0.096,g
2459969.53629,2023-01-25.0335829,bm,2.03,17.075,15.590,0.056,2.110,0.108,g
2459969.53754,2023-01-25.0348321,bm,2.03,16.994,15.513,0.056,2.265,0.116,g
2459969.53878,2023-01-25.0360752,bm,2.00,17.057,15.700,0.063,1.904,0.110,g
2459971.79385,2023-01-27.2909607,bE,1.58,17.328,15.803,0.054,1.734,0.085,g
2459971.79515,2023-01-27.2922641,bE,1.60,17.154,15.694,0.057,1.916,0.100,g
2459971.79644,2023-01-27.2935511,bE,1.59,17.267,15.716,0.052,1.879,0.090,g
2459973.86243,2023-01-29.3593833,bq,2.07,17.192,15.507,0.047,2.276,0.098,g
2459973.86368,2023-01-29.3606358,bq,2.04,17.252,15.729,0.054,1.855,0.092,g
2459973.86492,2023-01-29.3618812,bq,2.02,17.280,15.760,0.055,1.803,0.090,g
2459973.90884,2023-01-29.4057914,bq,1.69,17.377,15.683,0.046,1.935,0.082,g
2459973.91008,2023-01-29.4070307,bq,1.72,17.369,15.685,0.046,1.933,0.083,g
2459973.91134,2023-01-29.4082866,bq,1.64,17.414,15.747,0.047,1.824,0.079,g
2459979.51656,2023-02-04.0130900,bm,1.53,16.057,15.650,0.151,1.995,0.275,g
2459979.51782,2023-02-04.0143486,bm,1.56,16.169,15.354,0.104,2.621,0.248,g
2459979.51908,2023-02-04.0156082,bm,1.57,16.065,15.790,0.170,1.756,0.272,g
2459987.48989,2023-02-11.9858901,bm,1.54,16.337,15.531,0.104,2.225,0.212,g
2459987.49115,2023-02-11.9871366,bm,1.59,16.259,15.767,0.139,1.792,0.228,g
2459987.49239,2023-02-11.9883762,bm,1.53,16.371,15.709,0.119,1.890,0.206,g
2459990.86914,2023-02-15.3649253,bq,1.57,16.018,15.767,0.174,1.792,0.285,g
2459990.87038,2023-02-15.3661673,bq,1.65,15.850,>15.850,99.990,1.002,0.332,g
2459990.87159,2023-02-15.3673869,bq,1.65,15.787,>15.787,99.990,1.316,0.352,g
2459990.95346,2023-02-15.4492478,bq,1.56,17.322,15.886,0.058,1.606,0.086,g
2459990.95473,2023-02-15.4505103,bq,1.61,17.333,15.744,0.051,1.830,0.085,g
2459990.95598,2023-02-15.4517627,bq,1.57,17.291,15.571,0.045,2.146,0.088,g
2459991.85692,2023-02-16.3526537,bq,2.09,16.492,15.678,0.103,1.944,0.184,g
2459991.85816,2023-02-16.3538967,bq,2.13,16.453,15.921,0.134,1.554,0.191,g
2459991.85940,2023-02-16.3551417,bq,2.13,16.194,15.612,0.128,2.067,0.242,g
2459993.85126,2023-02-18.3468789,bE,1.50,17.276,15.641,0.048,2.014,0.089,g
2459993.85255,2023-02-18.3481672,bE,1.50,17.304,15.708,0.050,1.892,0.087,g
2459993.85382,2023-02-18.3494460,bE,1.48,17.198,15.673,0.054,1.955,0.096,g
2459996.92911,2023-02-21.4245716,bq,2.21,16.786,15.738,0.084,1.841,0.141,g
2459996.93035,2023-02-21.4258057,bq,2.25,16.947,15.749,0.072,1.822,0.121,g
2459996.93159,2023-02-21.4270432,bq,2.33,17.078,15.760,0.066,1.803,0.109,g
2459998.78742,2023-02-23.2827899,bq,1.75,17.282,15.569,0.045,2.150,0.090,g
2459998.78867,2023-02-23.2840399,bq,1.72,17.264,15.718,0.053,1.875,0.091,g
2459998.78992,2023-02-23.2852886,bq,1.80,17.237,15.662,0.051,1.973,0.093,g
2459999.75784,2023-02-24.2531563,bi,1.37,17.232,15.794,0.058,1.747,0.093,g
2459999.75908,2023-02-24.2544075,bi,1.44,17.203,15.784,0.059,1.763,0.096,g
2459999.76033,2023-02-24.2556509,bi,1.42,17.199,15.697,0.055,1.910,0.096,g
2459999.78820,2023-02-24.2835203,bi,1.37,17.174,15.732,0.058,1.850,0.098,g
2459999.78944,2023-02-24.2847643,bi,1.38,17.198,15.653,0.053,1.990,0.096,g
2459999.79068,2023-02-24.2860012,bi,1.40,17.078,15.721,0.063,1.869,0.107,g
2460000.80313,2023-02-25.2984103,bi,1.37,17.060,15.750,0.065,1.820,0.109,g
2460000.80439,2023-02-25.2996619,bi,1.39,17.128,15.663,0.057,1.971,0.103,g
2460000.80565,2023-02-25.3009270,bi,1.38,17.061,15.610,0.057,2.072,0.109,g
2460001.80508,2023-02-26.3003050,bi,1.38,17.197,15.745,0.057,1.830,0.096,g
2460001.80631,2023-02-26.3015434,bi,1.38,17.208,15.860,0.063,1.643,0.095,g
2460001.80756,2023-02-26.3027859,bi,1.39,17.229,15.772,0.057,1.784,0.094,g
2460002.71628,2023-02-27.2114766,bi,1.41,17.181,15.565,0.049,2.158,0.098,g
2460002.71753,2023-02-27.2127226,bi,1.40,17.134,15.719,0.059,1.872,0.102,g
2460002.71877,2023-02-27.2139620,bi,1.41,17.108,15.556,0.052,2.176,0.105,g
2460002.73542,2023-02-27.2306122,bi,1.43,17.151,15.626,0.054,2.039,0.100,g
2460002.73666,2023-02-27.2318506,bi,1.45,17.151,15.655,0.055,1.987,0.100,g
2460002.73790,2023-02-27.2330947,bi,1.45,17.147,15.655,0.055,1.985,0.101,g
2460003.76720,2023-02-28.2623533,bi,1.41,17.143,15.701,0.058,1.904,0.101,g
2460003.76844,2023-02-28.2635938,bi,1.43,17.228,15.748,0.056,1.824,0.094,g
2460003.76968,2023-02-28.2648346,bi,1.38,17.232,15.801,0.058,1.736,0.093,g
2460004.81995,2023-03-01.3150579,bi,1.44,17.296,15.796,0.055,1.743,0.088,g
2460004.82121,2023-03-01.3163129,bi,1.41,17.191,15.865,0.064,1.637,0.097,g
2460004.82246,2023-03-01.3175690,bi,1.36,17.127,15.689,0.058,1.925,0.103,g
2460005.49697,2023-03-01.9920502,bm,1.50,16.509,15.745,0.108,1.829,0.181,g
2460005.49821,2023-03-01.9932942,bm,1.60,16.163,15.624,0.134,2.043,0.250,g
2460005.49945,2023-03-01.9945324,bm,1.58,15.723,15.318,0.151,2.709,0.373,g
2460005.50069,2023-03-01.9957709,bm,1.52,15.898,>15.898,99.990,1.308,0.318,g
2460005.50193,2023-03-01.9970149,bm,1.56,15.620,15.365,0.173,2.596,0.411,g
2460005.50316,2023-03-01.9982428,bm,1.51,15.794,>15.794,99.990,1.267,0.350,g
2460005.50440,2023-03-01.9994814,bm,1.54,16.140,15.866,0.170,1.635,0.254,g
2460005.50566,2023-03-02.0007362,bm,1.46,15.718,15.623,0.202,2.046,0.376,g
2460005.54727,2023-03-02.0423438,bm,1.53,17.172,15.764,0.060,1.795,0.098,g
2460005.54852,2023-03-02.0435997,bm,1.51,17.090,15.652,0.058,1.992,0.106,g
2460005.54977,2023-03-02.0448545,bm,1.50,17.244,15.776,0.056,1.776,0.092,g
2460005.55101,2023-03-02.0460945,bm,1.52,17.189,15.731,0.057,1.853,0.097,g
2460005.55226,2023-03-02.0473342,bm,1.51,17.131,15.664,0.057,1.969,0.102,g
2460005.55349,2023-03-02.0485740,bm,1.50,17.231,15.774,0.057,1.781,0.093,g
2460005.55473,2023-03-02.0498126,bm,1.52,17.386,15.769,0.049,1.788,0.081,g
2460005.55597,2023-03-02.0510513,bm,1.52,17.299,15.724,0.051,1.863,0.088,g
2460005.58914,2023-03-02.0842135,bm,1.55,17.308,15.773,0.053,1.782,0.087,g
2460005.59038,2023-03-02.0854585,bm,1.54,17.333,15.741,0.050,1.835,0.085,g
2460005.59163,2023-03-02.0867060,bm,1.56,17.254,15.742,0.054,1.833,0.091,g
2460005.59285,2023-03-02.0879315,bm,1.51,17.249,15.702,0.052,1.903,0.092,g
2460005.59409,2023-03-02.0891709,bm,1.52,17.229,15.697,0.053,1.911,0.093,g
2460005.59533,2023-03-02.0904023,bm,1.56,17.288,15.683,0.050,1.936,0.088,g
2460005.59656,2023-03-02.0916407,bm,1.54,17.210,15.791,0.059,1.753,0.095,g
2460005.59781,2023-03-02.0928864,bm,1.54,17.251,15.816,0.058,1.713,0.092,g
2460005.62734,2023-03-02.1224121,bm,1.61,17.153,15.714,0.058,1.880,0.100,g
2460005.62858,2023-03-02.1236517,bm,1.65,17.157,15.588,0.051,2.111,0.100,g
2460005.62982,2023-03-02.1248924,bm,1.55,17.184,15.762,0.059,1.799,0.097,g
2460005.63105,2023-03-02.1261246,bm,1.58,17.185,15.736,0.057,1.844,0.097,g
2460005.63229,2023-03-02.1273699,bm,1.64,17.221,15.669,0.052,1.960,0.094,g
2460005.63354,2023-03-02.1286224,bm,1.60,17.134,15.628,0.055,2.037,0.102,g
2460005.63478,2023-03-02.1298562,bm,1.56,17.132,15.744,0.061,1.830,0.102,g
2460005.63602,2023-03-02.1310965,bm,1.55,17.209,15.715,0.055,1.880,0.095,g
2460005.67380,2023-03-02.1688745,bE,1.78,16.487,15.711,0.107,1.886,0.185,g
2460005.67510,2023-03-02.1701790,bE,1.80,16.523,15.609,0.094,2.072,0.179,g
2460005.67640,2023-03-02.1714763,bE,1.70,16.610,15.904,0.114,1.580,0.165,g
2460005.67769,2023-03-02.1727703,bE,1.75,16.608,15.685,0.094,1.932,0.165,g
2460005.67897,2023-03-02.1740478,bE,1.77,16.588,15.860,0.112,1.645,0.168,g
2460005.68026,2023-03-02.1753351,bE,1.77,16.580,15.663,0.094,1.972,0.170,g
2460005.68156,2023-03-02.1766396,bE,1.75,16.646,15.678,0.090,1.944,0.160,g
2460005.68286,2023-03-02.1779365,bE,1.84,16.624,15.793,0.102,1.748,0.163,g
2460005.71564,2023-03-02.2107137,bE,1.69,16.797,15.919,0.097,1.559,0.139,g
2460005.71694,2023-03-02.2120122,bE,1.75,16.786,15.832,0.091,1.688,0.140,g
2460005.71822,2023-03-02.2132975,bE,1.75,16.792,15.622,0.074,2.047,0.140,g
2460005.71952,2023-03-02.2145945,bE,1.75,16.946,15.668,0.067,1.962,0.121,g
2460005.72082,2023-03-02.2158966,bE,1.66,16.757,15.587,0.074,2.115,0.144,g
2460005.72212,2023-03-02.2171952,bE,1.75,16.875,15.811,0.082,1.719,0.129,g
2460005.72341,2023-03-02.2184820,bE,1.74,16.907,15.835,0.082,1.682,0.126,g
2460005.72471,2023-03-02.2197809,bE,1.76,16.874,15.670,0.072,1.958,0.129,g
2460005.75726,2023-03-02.2523354,bE,1.74,17.128,15.734,0.061,1.847,0.103,g
2460005.75854,2023-03-02.2536138,bE,1.66,17.175,15.733,0.058,1.848,0.098,g
2460005.75984,2023-03-02.2549133,bE,1.73,17.241,15.680,0.052,1.941,0.092,g
2460005.76115,2023-03-02.2562229,bE,1.74,17.179,15.720,0.057,1.871,0.098,g
2460005.76244,2023-03-02.2575081,bE,1.69,17.229,15.697,0.053,1.912,0.093,g
2460005.76372,2023-03-02.2587954,bE,1.71,17.195,15.803,0.061,1.732,0.096,g
2460005.76500,2023-03-02.2600717,bE,1.77,17.257,15.677,0.051,1.946,0.091,g
2460005.76629,2023-03-02.2613702,bE,1.72,17.224,15.623,0.050,2.047,0.094,g
2460005.77664,2023-03-02.2717148,bE,1.66,17.266,15.687,0.051,1.929,0.090,g
2460005.77794,2023-03-02.2730131,bE,1.72,17.264,15.825,0.058,1.699,0.090,g
2460005.77924,2023-03-02.2743094,bE,1.70,17.214,15.746,0.056,1.827,0.095,g
2460005.78054,2023-03-02.2756091,bE,1.68,17.163,15.670,0.055,1.959,0.099,g
2460005.78182,2023-03-02.2768901,bE,1.65,17.273,15.706,0.052,1.894,0.090,g
2460005.78311,2023-03-02.2781792,bE,1.72,17.252,15.762,0.055,1.799,0.091,g
2460005.78441,2023-03-02.2794792,bE,1.73,17.185,15.680,0.055,1.942,0.097,g
2460005.78570,2023-03-02.2807754,bE,1.71,17.301,15.771,0.053,1.785,0.087,g
2460005.81844,2023-03-02.3135127,bE,1.68,17.350,15.768,0.051,1.789,0.084,g
2460005.81973,2023-03-02.3148046,bE,1.65,17.259,15.746,0.054,1.826,0.091,g
2460005.82105,2023-03-02.3161190,bE,1.70,17.272,15.709,0.052,1.888,0.090,g
2460005.82235,2023-03-02.3174180,bE,1.69,17.265,15.738,0.053,1.840,0.090,g
2460005.82363,2023-03-02.3186994,bE,1.65,17.221,15.691,0.053,1.920,0.094,g
2460005.82493,2023-03-02.3200045,bE,1.70,17.208,15.824,0.061,1.699,0.095,g
2460005.82622,2023-03-02.3212881,bE,1.70,17.254,15.810,0.058,1.723,0.091,g
2460005.82753,2023-03-02.3225998,bE,1.70,17.249,15.642,0.050,2.011,0.092,g
2460005.86024,2023-03-02.3553152,bE,1.59,17.188,15.753,0.058,1.814,0.097,g
2460005.86153,2023-03-02.3565987,bE,1.69,17.289,15.653,0.048,1.990,0.088,g
2460005.86282,2023-03-02.3578892,bE,1.63,17.225,15.677,0.052,1.946,0.094,g
2460005.86412,2023-03-02.3591883,bE,1.68,17.183,15.716,0.057,1.877,0.097,g
2460005.86540,2023-03-02.3604737,bE,1.61,17.187,15.765,0.059,1.794,0.097,g
2460005.86669,2023-03-02.3617576,bE,1.64,17.123,15.755,0.062,1.812,0.103,g
2460005.86798,2023-03-02.3630482,bE,1.68,17.176,15.706,0.056,1.895,0.098,g
2460005.86927,2023-03-02.3643380,bE,1.61,17.206,15.708,0.055,1.891,0.095,g
2460005.90318,2023-03-02.3982527,bq,2.04,16.546,16.007,0.133,1.437,0.175,g
2460005.90441,2023-03-02.3994864,bq,2.07,16.591,15.735,0.100,1.846,0.168,g
2460005.90563,2023-03-02.4006980,bq,2.01,16.663,15.125,0.053,3.236,0.158,g
2460005.90686,2023-03-02.4019340,bq,1.96,16.611,15.951,0.119,1.512,0.165,g
2460005.90809,2023-03-02.4031547,bq,1.98,16.627,15.586,0.084,2.118,0.163,g
2460005.90934,2023-03-02.4044162,bq,1.86,16.558,>16.558,99.990,0.683,0.173,g
2460005.91059,2023-03-02.4056594,bq,1.99,16.787,16.740,0.210,0.731,0.140,g
2460005.91182,2023-03-02.4068978,bq,2.00,16.698,>16.698,99.990,0.750,0.152,g
2460005.94496,2023-03-02.4400319,bq,1.79,17.027,15.958,0.082,1.502,0.113,g
2460005.94621,2023-03-02.4412797,bq,1.69,17.100,15.672,0.059,1.954,0.105,g
2460005.94746,2023-03-02.4425283,bq,1.74,17.114,15.464,0.048,2.368,0.104,g
2460005.94868,2023-03-02.4437570,bq,1.71,17.171,15.671,0.055,1.956,0.099,g
2460005.94993,2023-03-02.4450057,bq,1.81,17.134,15.593,0.053,2.104,0.102,g
2460005.95115,2023-03-02.4462192,bq,1.75,17.239,15.807,0.058,1.726,0.093,g
2460005.95239,2023-03-02.4474584,bq,1.70,17.239,15.911,0.064,1.569,0.093,g
2460005.95365,2023-03-02.4487163,bq,1.71,17.198,15.819,0.061,1.708,0.096,g
2460005.98676,2023-03-02.4818283,bq,1.83,17.230,15.928,0.066,1.546,0.093,g
2460005.98803,2023-03-02.4830928,bq,1.81,17.262,15.564,0.046,2.159,0.091,g
2460005.98927,2023-03-02.4843318,bq,1.68,17.137,15.900,0.070,1.585,0.102,g
2460005.99052,2023-03-02.4855891,bq,1.81,17.237,15.699,0.053,1.907,0.093,g
2460005.99176,2023-03-02.4868246,bq,1.80,17.192,15.638,0.052,2.019,0.097,g
2460005.99301,2023-03-02.4880806,bq,1.83,17.211,15.549,0.047,2.190,0.095,g
2460005.99426,2023-03-02.4893271,bq,1.76,17.152,15.870,0.067,1.629,0.100,g
2460005.99548,2023-03-02.4905537,bq,1.72,17.220,15.638,0.051,2.017,0.095,g
2460006.64527,2023-03-03.1403199,bE,1.71,16.068,16.006,0.207,1.438,0.272,g
2460006.64657,2023-03-03.1416137,bE,1.71,16.115,15.550,0.130,2.187,0.260,g
2460006.64785,2023-03-03.1428891,bE,1.72,16.171,>16.171,99.990,1.095,0.247,g
2460006.64913,2023-03-03.1441811,bE,1.70,16.246,15.898,0.159,1.587,0.231,g
2460006.65043,2023-03-03.1454821,bE,1.65,16.208,15.626,0.128,2.040,0.239,g
2460006.65173,2023-03-03.1467781,bE,1.62,16.109,15.685,0.148,1.931,0.262,g
2460006.65303,2023-03-03.1480737,bE,1.66,16.280,15.536,0.110,2.216,0.224,g
2460006.65433,2023-03-03.1493712,bE,1.65,16.250,15.864,0.154,1.638,0.230,g
2460006.71418,2023-03-03.2092245,bi,1.35,16.528,15.734,0.105,1.847,0.178,g
2460006.71542,2023-03-03.2104548,bi,1.39,16.552,15.897,0.120,1.589,0.174,g
2460006.71667,2023-03-03.2117048,bi,1.37,16.526,15.758,0.108,1.808,0.178,g
2460008.72263,2023-03-05.2175924,bq,2.08,15.974,>15.974,99.990,-0.356,0.296,g
