HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458736.63791,2019-09-10.1348237,bj,1.70,16.421,>16.421,99.990,0.233,0.196,g
2458736.63911,2019-09-10.1360349,bj,1.61,16.389,>16.389,99.990,-0.015,0.202,g
2458736.64033,2019-09-10.1372493,bj,1.66,16.521,>16.521,99.990,-0.140,0.179,g
2458736.83399,2019-09-10.3309163,bE,1.44,16.545,>16.545,99.990,0.098,0.175,g
2458736.83526,2019-09-10.3321872,bE,1.53,16.359,>16.359,99.990,0.217,0.208,g
2458736.83653,2019-09-10.3334585,bE,1.50,16.366,>16.366,99.990,-0.165,0.206,g
2458738.61234,2019-09-12.1093475,bj,1.64,16.364,>16.364,99.990,-0.019,0.207,g
2458738.61356,2019-09-12.1105688,bj,1.59,16.380,>16.380,99.990,0.011,0.204,g
2458738.61478,2019-09-12.1117869,bj,1.77,16.246,>16.246,99.990,0.374,0.231,g
2458738.70580,2019-09-12.2028069,bj,1.54,16.306,>16.306,99.990,0.117,0.218,g
2458738.82402,2019-09-12.3210402,bE,1.44,16.089,>16.089,99.990,-0.322,0.266,g
2458738.82526,2019-09-12.3222818,bE,1.44,16.130,>16.130,99.990,0.728,0.256,g
2458738.82654,2019-09-12.3235547,bE,1.57,16.026,>16.026,99.990,0.626,0.282,g
2458738.83085,2019-09-12.3278677,bE,1.45,16.021,>16.021,99.990,0.265,0.283,g
2458738.86179,2019-09-12.3588046,bj,1.66,16.091,>16.091,99.990,0.707,0.266,g
2458739.82484,2019-09-13.3219046,bE,1.47,15.883,>15.883,99.990,0.332,0.322,g
2458739.82611,2019-09-13.3231716,bE,1.40,15.807,>15.807,99.990,0.052,0.345,g
2458739.82739,2019-09-13.3244561,bE,1.56,15.784,>15.784,99.990,0.373,0.353,g
2458739.85362,2019-09-13.3506861,bF,1.64,15.979,>15.979,99.990,-0.063,0.295,g
2458739.85489,2019-09-13.3519505,bF,1.65,15.923,>15.923,99.990,-0.125,0.310,g
2458739.85616,2019-09-13.3532268,bF,1.53,16.000,>16.000,99.990,0.281,0.289,g
2458740.52601,2019-09-14.0231082,bi,1.48,15.868,>15.868,99.990,-0.060,0.327,g
2458740.52723,2019-09-14.0243253,bi,1.48,16.012,>16.012,99.990,-0.767,0.286,g
2458740.52844,2019-09-14.0255410,bi,1.56,15.865,>15.865,99.990,-0.438,0.327,g
2458740.77751,2019-09-14.2746203,bF,1.59,16.048,>16.048,99.990,-0.299,0.277,g
2458740.77877,2019-09-14.2758814,bF,1.64,16.093,>16.093,99.990,-0.191,0.265,g
2458740.78005,2019-09-14.2771585,bF,1.70,16.150,>16.150,99.990,0.141,0.252,g
2458740.78280,2019-09-14.2799118,bi,1.54,15.880,>15.880,99.990,0.170,0.323,g
2458740.78401,2019-09-14.2811239,bi,1.57,15.929,>15.929,99.990,-0.789,0.309,g
2458740.78523,2019-09-14.2823432,bi,1.56,15.857,>15.857,99.990,-0.562,0.330,g
2458741.48655,2019-09-14.9836924,bn,1.52,16.048,>16.048,99.990,-0.575,0.277,g
2458741.48775,2019-09-14.9848987,bn,1.69,15.447,>15.447,99.990,-0.140,0.481,g
2458741.48899,2019-09-14.9861460,bn,1.67,15.315,>15.315,99.990,-0.022,0.543,g
2458741.70193,2019-09-15.1990837,bE,1.52,16.307,>16.307,99.990,0.131,0.218,g
2458741.70319,2019-09-15.2003511,bE,1.47,16.340,>16.340,99.990,-0.159,0.211,g
2458741.70447,2019-09-15.2016268,bE,1.48,16.165,>16.165,99.990,0.135,0.248,g
2458742.46421,2019-09-15.9614108,bn,1.55,16.084,>16.084,99.990,-0.603,0.268,g
2458742.46543,2019-09-15.9626252,bn,1.52,16.092,>16.092,99.990,-0.759,0.266,g
2458742.46665,2019-09-15.9638475,bn,1.54,15.971,>15.971,99.990,0.090,0.297,g
2458742.53550,2019-09-16.0327025,bm,1.46,15.751,>15.751,99.990,-0.223,0.364,g
2458742.78751,2019-09-16.2847327,bi,1.50,16.290,>16.290,99.990,0.293,0.221,g
2458742.78874,2019-09-16.2859555,bi,1.50,16.222,>16.222,99.990,0.080,0.236,g
2458742.81418,2019-09-16.3113968,bj,1.59,16.174,>16.174,99.990,0.154,0.246,g
2458742.81539,2019-09-16.3126162,bj,1.68,16.171,>16.171,99.990,-0.312,0.247,g
2458742.81662,2019-09-16.3138356,bj,1.64,16.296,>16.296,99.990,-0.108,0.220,g
2458743.45322,2019-09-16.9504608,bm,1.50,16.250,>16.250,99.990,-0.253,0.230,g
2458743.45443,2019-09-16.9516732,bm,1.57,16.289,>16.289,99.990,0.173,0.222,g
2458743.45565,2019-09-16.9528890,bm,1.51,16.284,>16.284,99.990,0.270,0.223,g
2458743.59518,2019-09-17.0924325,bi,1.46,16.615,>16.615,99.990,0.096,0.164,g
2458743.59640,2019-09-17.0936552,bi,1.45,16.573,>16.573,99.990,0.033,0.170,g
2458743.59762,2019-09-17.0948778,bi,1.47,16.496,>16.496,99.990,0.030,0.183,g
2458743.83976,2019-09-17.3370347,bj,1.85,16.200,>16.200,99.990,-0.122,0.240,g
2458743.84098,2019-09-17.3382541,bj,1.76,16.007,>16.007,99.990,0.037,0.287,g
2458743.84220,2019-09-17.3394721,bj,2.08,16.172,>16.172,99.990,0.093,0.247,g
2458744.54431,2019-09-18.0416097,bm,1.55,15.604,>15.604,99.990,0.426,0.417,g
2458744.54552,2019-09-18.0428254,bm,1.71,15.581,>15.581,99.990,-0.232,0.425,g
2458744.54674,2019-09-18.0440421,bm,1.57,14.577,>14.577,99.990,-2.548,1.072,g
2458744.61029,2019-09-18.1075982,bi,1.57,16.796,>16.796,99.990,-0.128,0.139,g
2458744.61152,2019-09-18.1088244,bi,1.62,16.784,>16.784,99.990,0.255,0.140,g
2458744.61276,2019-09-18.1100603,bi,1.67,16.913,>16.913,99.990,-0.133,0.125,g
2458744.79236,2019-09-18.2896718,bF,1.53,16.762,>16.762,99.990,0.009,0.143,g
2458744.79363,2019-09-18.2909414,bF,1.54,16.714,>16.714,99.990,0.114,0.150,g
2458744.79489,2019-09-18.2922084,bF,1.51,16.731,>16.731,99.990,0.149,0.148,g
2458744.80720,2019-09-18.3045195,bE,1.45,16.485,>16.485,99.990,0.181,0.185,g
2458744.80847,2019-09-18.3057971,bE,1.45,16.463,>16.463,99.990,0.243,0.189,g
2458744.80974,2019-09-18.3070597,bE,1.45,16.597,>16.597,99.990,-0.069,0.167,g
2458745.58502,2019-09-19.0823767,bn,1.49,14.866,>14.866,99.990,1.077,0.821,g
2458745.58622,2019-09-19.0835863,bn,1.44,15.340,>15.340,99.990,0.052,0.531,g
2458745.58743,2019-09-19.0847912,bn,1.48,15.225,>15.225,99.990,-0.285,0.590,g
2458745.64809,2019-09-19.1454598,bj,1.60,17.045,>17.045,99.990,-0.051,0.110,g
2458745.64931,2019-09-19.1466733,bj,1.57,17.119,>17.119,99.990,0.028,0.103,g
2458745.65052,2019-09-19.1478915,bj,1.63,17.108,>17.108,99.990,0.045,0.104,g
2458745.80383,2019-09-19.3011993,bi,1.63,16.536,>16.536,99.990,-0.212,0.176,g
2458745.82369,2019-09-19.3210616,bF,1.67,16.505,>16.505,99.990,-0.029,0.182,g
2458745.82495,2019-09-19.3223234,bF,1.60,16.668,>16.668,99.990,0.307,0.156,g
2458745.82623,2019-09-19.3236012,bF,1.59,16.531,>16.531,99.990,-0.235,0.177,g
2458746.41535,2019-09-19.9127496,bn,1.60,16.771,>16.771,99.990,0.097,0.142,g
2458746.62631,2019-09-20.1237261,bj,1.55,17.649,>17.649,99.990,-0.065,0.063,g
2458746.62752,2019-09-20.1249383,bj,1.49,17.432,>17.432,99.990,0.172,0.077,g
2458746.62875,2019-09-20.1261592,bj,1.57,17.488,>17.488,99.990,0.010,0.073,g
2458746.63745,2019-09-20.1348591,bi,1.38,17.340,>17.340,99.990,0.074,0.084,g
2458746.63866,2019-09-20.1360760,bi,1.37,17.219,>17.219,99.990,0.108,0.094,g
2458746.63987,2019-09-20.1372869,bi,1.39,17.369,>17.369,99.990,0.160,0.082,g
2458746.80404,2019-09-20.3014725,bj,1.61,16.758,>16.758,99.990,0.104,0.144,g
2458746.80489,2019-09-20.3023125,bE,1.47,16.577,>16.577,99.990,-0.159,0.170,g
2458746.80527,2019-09-20.3027048,bj,1.61,16.861,>16.861,99.990,0.002,0.131,g
2458746.80614,2019-09-20.3035721,bE,1.45,16.730,>16.730,99.990,0.182,0.148,g
2458746.80649,2019-09-20.3039173,bj,1.60,16.777,>16.777,99.990,0.097,0.141,g
2458746.80742,2019-09-20.3048415,bE,1.46,16.685,>16.685,99.990,-0.109,0.154,g
2458747.66826,2019-09-21.1657357,bj,1.56,17.518,>17.518,99.990,0.007,0.071,g
2458747.66947,2019-09-21.1669488,bj,1.60,17.613,>17.613,99.990,0.035,0.065,g
2458747.67069,2019-09-21.1681678,bj,1.59,17.446,>17.446,99.990,-0.037,0.076,g
2458747.83893,2019-09-21.3364101,bF,1.51,17.127,>17.127,99.990,0.053,0.102,g
2458747.84020,2019-09-21.3376800,bF,1.58,17.053,>17.053,99.990,0.144,0.110,g
2458747.84147,2019-09-21.3389474,bF,1.53,16.983,>16.983,99.990,-0.280,0.117,g
2458748.59659,2019-09-22.0941174,bj,1.60,17.460,>17.460,99.990,-0.020,0.075,g
2458748.59781,2019-09-22.0953320,bj,1.58,17.537,>17.537,99.990,0.271,0.070,g
2458748.59903,2019-09-22.0965490,bj,1.62,17.435,>17.435,99.990,-0.072,0.077,g
2458748.62253,2019-09-22.1200489,bi,1.42,17.419,>17.419,99.990,-0.033,0.078,g
2458748.62375,2019-09-22.1212696,bi,1.41,17.311,>17.311,99.990,0.045,0.086,g
2458748.78855,2019-09-22.2860840,bF,1.52,17.274,>17.274,99.990,0.135,0.089,g
2458748.78982,2019-09-22.2873523,bF,1.53,17.196,>17.196,99.990,-0.080,0.096,g
2458748.79109,2019-09-22.2886184,bF,1.55,17.168,>17.168,99.990,0.056,0.099,g
2458748.79440,2019-09-22.2919312,bi,1.39,16.939,>16.939,99.990,-0.166,0.122,g
2458748.79562,2019-09-22.2931513,bi,1.41,16.915,>16.915,99.990,-0.047,0.125,g
2458749.24545,2019-09-22.7430078,bn,1.58,17.437,>17.437,99.990,-0.022,0.077,g
2458749.24666,2019-09-22.7442152,bn,1.64,17.309,>17.309,99.990,0.054,0.087,g
2458749.24788,2019-09-22.7454320,bn,1.60,17.085,>17.085,99.990,0.230,0.106,g
2458749.80527,2019-09-23.3028657,bj,1.60,17.194,>17.194,99.990,-0.080,0.096,g
2458749.80649,2019-09-23.3040802,bj,1.61,17.115,>17.115,99.990,0.144,0.104,g
2458749.80770,2019-09-23.3052971,bj,1.63,17.294,>17.294,99.990,0.150,0.088,g
2458750.23431,2019-09-23.7319285,bm,1.70,16.792,>16.792,99.990,0.037,0.139,g
2458750.23553,2019-09-23.7331494,bm,1.70,17.047,>17.047,99.990,-0.007,0.110,g
2458750.23674,2019-09-23.7343620,bm,1.70,17.123,>17.123,99.990,-0.055,0.103,g
2458750.40734,2019-09-23.9049630,bn,1.57,17.839,>17.839,99.990,0.149,0.053,g
2458750.40856,2019-09-23.9061832,bn,1.61,17.841,>17.841,99.990,-0.073,0.053,g
2458750.40977,2019-09-23.9073894,bn,1.63,17.789,>17.789,99.990,0.078,0.056,g
2458750.50651,2019-09-24.0041406,bj,1.72,17.478,>17.478,99.990,-0.010,0.074,g
2458750.50773,2019-09-24.0053563,bj,1.73,17.428,>17.428,99.990,0.040,0.078,g
2458750.50894,2019-09-24.0065754,bj,1.68,17.515,>17.515,99.990,0.149,0.072,g
2458750.82967,2019-09-24.3273237,bF,1.69,17.232,>17.232,99.990,-0.022,0.093,g
2458750.83094,2019-09-24.3285917,bF,1.73,17.366,>17.366,99.990,0.063,0.082,g
2458750.83220,2019-09-24.3298548,bF,1.61,17.217,>17.217,99.990,0.119,0.094,g
2458751.75700,2019-09-25.2547049,bF,1.60,17.619,>17.619,99.990,-0.084,0.065,g
2458751.75827,2019-09-25.2559724,bF,1.62,17.609,>17.609,99.990,-0.009,0.066,g
2458751.75953,2019-09-25.2572313,bF,1.55,17.713,>17.713,99.990,-0.037,0.060,g
2458751.79148,2019-09-25.2891766,bE,1.46,17.177,>17.177,99.990,-0.151,0.098,g
2458752.32528,2019-09-25.8230152,bm,1.48,17.287,>17.287,99.990,-0.139,0.088,g
2458752.32652,2019-09-25.8242509,bm,1.49,99.990,99.990,99.990,99.990,99.990,g
2458752.32772,2019-09-25.8254655,bm,1.49,99.990,99.990,99.990,99.990,99.990,g
2458752.78848,2019-09-26.2862444,bE,1.45,17.435,>17.435,99.990,-0.039,0.077,g
2458752.78976,2019-09-26.2875185,bE,1.46,17.177,>17.177,99.990,0.200,0.098,g
2458752.79102,2019-09-26.2887815,bE,1.46,17.476,>17.476,99.990,0.062,0.074,g
2458753.31373,2019-09-26.8115221,bn,1.45,17.551,>17.551,99.990,0.047,0.069,g
2458753.31495,2019-09-26.8127438,bn,1.51,17.674,>17.674,99.990,0.146,0.062,g
2458753.31617,2019-09-26.8139633,bn,1.49,17.639,>17.639,99.990,0.141,0.064,g
2458753.37521,2019-09-26.8730184,bm,1.48,17.372,>17.372,99.990,0.110,0.082,g
2458753.37643,2019-09-26.8742318,bm,1.51,17.271,>17.271,99.990,0.048,0.090,g
2458753.37765,2019-09-26.8754490,bm,1.54,17.349,>17.349,99.990,-0.013,0.083,g
2458753.78115,2019-09-27.2789690,bE,1.45,17.255,>17.255,99.990,0.166,0.091,g
2458753.78251,2019-09-27.2803262,bE,1.49,17.353,>17.353,99.990,0.089,0.083,g
2458753.78379,2019-09-27.2816033,bE,1.47,17.204,>17.204,99.990,-0.084,0.095,g
2458753.82255,2019-09-27.3203685,bF,1.52,17.605,>17.605,99.990,0.133,0.066,g
2458753.82389,2019-09-27.3217146,bF,1.49,17.374,>17.374,99.990,0.169,0.082,g
2458753.82517,2019-09-27.3229886,bF,1.55,17.650,>17.650,99.990,0.113,0.063,g
2458754.50075,2019-09-27.9986083,bm,1.54,99.990,99.990,99.990,99.990,99.990,g
2458754.50195,2019-09-27.9998136,bm,1.49,99.990,99.990,99.990,99.990,99.990,g
2458754.50318,2019-09-28.0010416,bm,1.50,17.375,>17.375,99.990,-0.027,0.081,g
2458754.78155,2019-09-28.2794240,bE,1.45,17.195,>17.195,99.990,0.035,0.096,g
2458754.78281,2019-09-28.2806929,bE,1.45,17.224,>17.224,99.990,0.125,0.094,g
2458754.78408,2019-09-28.2819612,bE,1.44,17.199,>17.199,99.990,0.091,0.096,g
2458754.79576,2019-09-28.2936471,bj,1.63,17.238,>17.238,99.990,0.049,0.092,g
2458754.79699,2019-09-28.2948663,bj,1.56,17.265,>17.265,99.990,-0.141,0.090,g
2458754.79820,2019-09-28.2960843,bj,1.54,17.359,>17.359,99.990,-0.006,0.083,g
2458755.64277,2019-09-29.1406974,bF,1.56,17.692,>17.692,99.990,0.023,0.061,g
2458755.64404,2019-09-29.1419664,bF,1.55,17.788,>17.788,99.990,0.068,0.056,g
2458755.64532,2019-09-29.1432505,bF,1.56,17.675,>17.675,99.990,0.069,0.062,g
2458755.64653,2019-09-29.1444540,bi,1.44,17.352,>17.352,99.990,0.095,0.083,g
2458755.64774,2019-09-29.1456662,bi,1.47,17.484,>17.484,99.990,-0.004,0.074,g
2458755.64895,2019-09-29.1468819,bi,1.46,17.469,>17.469,99.990,0.244,0.075,g
2458756.74565,2019-09-30.2436460,bj,1.61,17.519,>17.519,99.990,-0.001,0.071,g
2458756.74687,2019-09-30.2448633,bj,1.56,17.389,>17.389,99.990,0.104,0.080,g
2458756.74809,2019-09-30.2460862,bj,1.57,17.351,>17.351,99.990,0.172,0.083,g
2458756.75487,2019-09-30.2528634,bi,1.41,17.384,>17.384,99.990,-0.103,0.081,g
2458756.75609,2019-09-30.2540861,bi,1.44,17.387,>17.387,99.990,0.103,0.081,g
2458756.75730,2019-09-30.2552983,bi,1.48,17.362,>17.362,99.990,0.140,0.082,g
2458757.76643,2019-10-01.2645004,bj,1.62,14.925,>14.925,99.990,-1.002,0.778,g
2458757.76765,2019-10-01.2657149,bj,1.65,15.320,>15.320,99.990,-1.144,0.541,g
2458757.76887,2019-10-01.2669306,bj,1.63,15.260,>15.260,99.990,0.062,0.572,g
2458758.50243,2019-10-02.0005390,bn,1.47,16.048,>16.048,99.990,-0.327,0.277,g
2458758.50365,2019-10-02.0017545,bn,1.55,16.325,>16.325,99.990,-0.069,0.214,g
2458758.50486,2019-10-02.0029620,bn,1.52,16.429,>16.429,99.990,-0.276,0.195,g
2458758.80897,2019-10-02.3071008,bF,1.58,17.519,>17.519,99.990,-0.071,0.071,g
2458758.81024,2019-10-02.3083671,bF,1.58,17.715,>17.715,99.990,0.030,0.060,g
2458758.81152,2019-10-02.3096510,bF,1.53,17.633,>17.633,99.990,-0.075,0.064,g
2458760.77157,2019-10-04.2698237,bj,1.52,15.866,>15.866,99.990,-0.558,0.327,g
2458760.77279,2019-10-04.2710417,bj,1.56,14.208,>14.208,99.990,7.093,1.519,g
2458760.77401,2019-10-04.2722599,bj,1.53,15.622,>15.622,99.990,0.369,0.409,g
2458761.28105,2019-10-04.7793233,bm,1.47,16.933,>16.933,99.990,0.127,0.122,g
2458761.28226,2019-10-04.7805379,bm,1.51,16.818,>16.818,99.990,0.150,0.136,g
2458761.28348,2019-10-04.7817571,bm,1.44,16.921,>16.921,99.990,0.133,0.124,g
2458761.51448,2019-10-05.0127774,bi,1.37,16.938,>16.938,99.990,-0.072,0.122,g
2458761.51570,2019-10-05.0139944,bi,1.40,16.889,>16.889,99.990,0.216,0.127,g
2458761.51692,2019-10-05.0152128,bi,1.38,16.910,>16.910,99.990,0.026,0.125,g
2458761.52188,2019-10-05.0201689,bj,1.57,16.938,>16.938,99.990,-0.004,0.122,g
2458761.52309,2019-10-05.0213820,bj,1.54,16.978,>16.978,99.990,-0.006,0.117,g
2458761.52432,2019-10-05.0226098,bj,1.56,17.072,>17.072,99.990,0.036,0.108,g
2458761.76079,2019-10-05.2590979,bE,1.43,17.420,>17.420,99.990,-0.074,0.078,g
2458761.76207,2019-10-05.2603817,bE,1.45,17.150,>17.150,99.990,0.285,0.100,g
2458761.76335,2019-10-05.2616571,bE,1.45,17.175,>17.175,99.990,-0.100,0.098,g
2458761.78657,2019-10-05.2848759,bj,1.56,17.286,>17.286,99.990,0.027,0.088,g
2458761.78777,2019-10-05.2860848,bj,1.53,17.336,>17.336,99.990,0.117,0.084,g
2458761.78899,2019-10-05.2873016,bj,1.61,17.303,>17.303,99.990,0.045,0.087,g
2458762.71420,2019-10-06.2125711,bE,1.42,16.853,>16.853,99.990,0.098,0.132,g
2458762.75440,2019-10-06.2527702,bF,1.49,17.484,>17.484,99.990,0.013,0.074,g
2458762.75717,2019-10-06.2555412,bi,1.42,17.081,>17.081,99.990,0.013,0.107,g
2458763.72336,2019-10-07.2218072,bj,1.55,16.667,>16.667,99.990,-0.128,0.156,g
2458763.72460,2019-10-07.2230414,bj,1.59,16.681,>16.681,99.990,0.316,0.154,g
2458763.72582,2019-10-07.2242583,bj,1.54,16.728,>16.728,99.990,0.017,0.148,g
2458764.57577,2019-10-08.0742571,bE,1.46,16.582,>16.582,99.990,0.073,0.169,g
2458764.57703,2019-10-08.0755190,bE,1.45,16.643,>16.643,99.990,0.060,0.160,g
2458764.57831,2019-10-08.0767960,bE,1.47,16.588,>16.588,99.990,-0.094,0.168,g
2458764.60622,2019-10-08.1047138,bj,1.52,16.728,>16.728,99.990,-0.281,0.148,g
2458764.60743,2019-10-08.1059245,bj,1.56,16.849,>16.849,99.990,0.197,0.132,g
2458764.60865,2019-10-08.1071437,bj,1.55,16.854,>16.854,99.990,0.228,0.132,g
2458765.58643,2019-10-09.0849827,bi,1.45,15.795,>15.795,99.990,0.620,0.349,g
2458765.58765,2019-10-09.0862076,bi,1.40,15.387,>15.387,99.990,0.978,0.508,g
2458765.58886,2019-10-09.0874230,bi,1.55,15.603,>15.603,99.990,0.423,0.417,g
2458765.59181,2019-10-09.0903622,bj,1.54,15.548,>15.548,99.990,-0.372,0.438,g
2458765.59303,2019-10-09.0915875,bj,1.52,15.093,>15.093,99.990,0.231,0.667,g
2458765.59425,2019-10-09.0928089,bj,1.62,14.961,>14.961,99.990,0.737,0.753,g
2458766.74564,2019-10-10.2442707,bE,1.42,16.180,>16.180,99.990,0.424,0.245,g
2458766.74691,2019-10-10.2455385,bE,1.45,16.174,>16.174,99.990,-0.234,0.246,g
2458766.74819,2019-10-10.2468185,bE,1.43,16.094,>16.094,99.990,-0.099,0.265,g
2458766.74948,2019-10-10.2481111,bF,1.57,16.405,>16.405,99.990,0.217,0.199,g
2458766.75075,2019-10-10.2493817,bF,1.62,16.328,>16.328,99.990,-0.024,0.214,g
2458766.75202,2019-10-10.2506577,bF,1.47,16.443,>16.443,99.990,-0.007,0.192,g
2458767.38900,2019-10-10.8876743,bn,1.57,16.404,>16.404,99.990,0.008,0.199,g
2458767.39021,2019-10-10.8888805,bn,1.63,16.457,>16.457,99.990,0.153,0.190,g
2458767.39140,2019-10-10.8900847,bn,1.59,16.463,>16.463,99.990,0.454,0.189,g
2458767.55449,2019-10-11.0531776,bj,1.66,15.334,>15.334,99.990,-0.325,0.534,g
2458767.55571,2019-10-11.0543996,bj,1.60,15.632,>15.632,99.990,0.157,0.406,g
2458767.55692,2019-10-11.0556131,bj,1.55,15.746,>15.746,99.990,0.419,0.365,g
2458768.37738,2019-10-11.8761260,bn,1.51,16.370,>16.370,99.990,-0.402,0.206,g
2458768.37859,2019-10-11.8773324,bn,1.57,16.255,>16.255,99.990,0.034,0.229,g
2458768.50355,2019-10-12.0022969,bE,1.57,16.456,>16.456,99.990,-0.015,0.190,g
2458768.50482,2019-10-12.0035641,bE,1.66,16.330,>16.330,99.990,0.137,0.213,g
2458768.50609,2019-10-12.0048373,bE,1.56,16.430,>16.430,99.990,0.087,0.195,g
2458769.46969,2019-10-12.9685005,bm,1.59,15.938,>15.938,99.990,0.506,0.306,g
2458769.47090,2019-10-12.9697165,bm,1.72,15.906,>15.906,99.990,-0.464,0.315,g
2458769.47212,2019-10-12.9709335,bm,1.60,15.965,>15.965,99.990,0.071,0.299,g
2458770.47384,2019-10-13.9727160,bm,1.58,15.823,>15.823,99.990,-0.836,0.340,g
2458770.47505,2019-10-13.9739297,bm,1.54,15.918,>15.918,99.990,0.437,0.312,g
2458770.47626,2019-10-13.9751376,bm,1.56,15.889,>15.889,99.990,0.310,0.320,g
2458771.48876,2019-10-14.9877142,bn,1.58,16.182,>16.182,99.990,-0.421,0.244,g
2458771.48998,2019-10-14.9889275,bn,1.61,16.145,>16.145,99.990,0.041,0.253,g
2458771.49119,2019-10-14.9901400,bn,1.63,16.273,>16.273,99.990,-0.055,0.225,g
2458772.45889,2019-10-15.9579122,bn,1.51,16.316,>16.316,99.990,-0.183,0.216,g
2458772.46010,2019-10-15.9591151,bn,1.51,16.463,>16.463,99.990,0.369,0.189,g
2458772.46131,2019-10-15.9603248,bn,1.52,16.445,>16.445,99.990,-0.170,0.192,g
2458772.56418,2019-10-16.0631998,bi,1.39,16.670,>16.670,99.990,0.123,0.156,g
2458772.56538,2019-10-16.0644111,bi,1.44,16.716,>16.716,99.990,0.056,0.149,g
2458772.56661,2019-10-16.0656292,bi,1.36,16.736,>16.736,99.990,-0.009,0.147,g
2458772.59111,2019-10-16.0901329,bF,1.51,15.921,>15.921,99.990,0.215,0.311,g
2458773.50740,2019-10-17.0064866,bn,1.54,15.971,>15.971,99.990,-0.101,0.297,g
2458773.59898,2019-10-17.0980724,bj,1.57,16.862,>16.862,99.990,0.044,0.131,g
2458773.60020,2019-10-17.0992903,bj,1.58,16.818,>16.818,99.990,0.286,0.136,g
2458773.60141,2019-10-17.1005034,bj,1.51,16.735,>16.735,99.990,0.028,0.147,g
2458773.72706,2019-10-17.2261575,bE,1.50,16.350,>16.350,99.990,-0.128,0.209,g
2458773.72833,2019-10-17.2274304,bE,1.55,16.352,>16.352,99.990,0.297,0.209,g
2458773.72967,2019-10-17.2287666,bE,1.51,16.635,>16.635,99.990,-0.304,0.161,g
2458773.76481,2019-10-17.2639153,bF,1.56,16.387,>16.387,99.990,0.379,0.202,g
2458773.76608,2019-10-17.2651806,bF,1.56,16.397,>16.397,99.990,0.231,0.201,g
2458773.76734,2019-10-17.2664460,bF,1.56,16.422,>16.422,99.990,-0.052,0.196,g
2458774.45032,2019-10-17.9494642,bm,1.74,99.990,99.990,99.990,99.990,99.990,g
2458774.55328,2019-10-18.0524422,bi,1.36,17.402,>17.402,99.990,0.191,0.079,g
2458774.55451,2019-10-18.0536604,bi,1.38,17.323,>17.323,99.990,-0.088,0.085,g
2458774.55572,2019-10-18.0548771,bi,1.40,17.329,>17.329,99.990,-0.046,0.085,g
2458774.59254,2019-10-18.0916988,bj,1.56,17.406,>17.406,99.990,0.047,0.079,g
2458774.76261,2019-10-18.2617775,bF,1.50,16.709,>16.709,99.990,-0.117,0.151,g
2458774.76387,2019-10-18.2630361,bF,1.49,16.659,>16.659,99.990,-0.100,0.158,g
2458774.76513,2019-10-18.2642987,bF,1.44,16.542,>16.542,99.990,0.338,0.175,g
2458775.24968,2019-10-18.7488938,bn,2.12,17.394,>17.394,99.990,-0.078,0.080,g
2458775.25089,2019-10-18.7500980,bn,2.10,17.525,>17.525,99.990,0.094,0.071,g
2458775.25211,2019-10-18.7513128,bn,2.11,17.433,>17.433,99.990,0.013,0.077,g
2458775.41152,2019-10-18.9107321,bm,1.46,16.923,>16.923,99.990,0.204,0.124,g
2458775.41272,2019-10-18.9119327,bm,1.52,16.906,>16.906,99.990,0.120,0.125,g
2458775.41393,2019-10-18.9131424,bm,1.50,16.786,>16.786,99.990,-0.001,0.140,g
2458775.53630,2019-10-19.0355165,bE,1.45,17.279,>17.279,99.990,0.167,0.089,g
2458775.53757,2019-10-19.0367888,bE,1.48,17.324,>17.324,99.990,-0.006,0.085,g
2458775.53883,2019-10-19.0380515,bE,1.47,17.285,>17.285,99.990,0.166,0.088,g
2458775.57310,2019-10-19.0723256,bj,1.60,17.358,>17.358,99.990,0.032,0.083,g
2458775.57431,2019-10-19.0735399,bj,1.58,17.431,>17.431,99.990,0.027,0.077,g
2458775.57553,2019-10-19.0747578,bj,1.63,17.375,>17.375,99.990,0.066,0.081,g
2458775.72180,2019-10-19.2210354,bE,1.52,16.576,>16.576,99.990,-0.119,0.170,g
2458775.72307,2019-10-19.2223047,bE,1.47,16.702,>16.702,99.990,0.309,0.151,g
2458775.72433,2019-10-19.2235630,bE,1.46,16.583,>16.583,99.990,0.364,0.169,g
2458775.75072,2019-10-19.2499638,bF,1.52,16.708,>16.708,99.990,0.105,0.151,g
2458775.75200,2019-10-19.2512414,bF,1.55,16.763,>16.763,99.990,-0.102,0.143,g
2458775.75326,2019-10-19.2525038,bF,1.57,16.650,>16.650,99.990,0.199,0.159,g
2458776.24501,2019-10-19.7442842,bn,2.43,16.899,>16.899,99.990,0.124,0.126,g
2458776.24633,2019-10-19.7456076,bn,2.39,16.961,>16.961,99.990,-0.057,0.119,g
2458776.24767,2019-10-19.7469478,bn,2.42,17.122,>17.122,99.990,0.102,0.103,g
2458776.54347,2019-10-20.0427653,bj,1.64,17.361,>17.361,99.990,0.031,0.083,g
2458776.54469,2019-10-20.0439787,bj,1.69,17.408,>17.408,99.990,-0.017,0.079,g
2458776.54590,2019-10-20.0451956,bj,1.60,17.471,>17.471,99.990,0.047,0.075,g
2458776.75516,2019-10-20.2544686,bF,1.51,16.687,>16.687,99.990,-0.129,0.154,g
2458776.75644,2019-10-20.2557427,bF,1.54,16.732,>16.732,99.990,-0.049,0.147,g
